n_scenarios,n_projects,repetition,maxmin_time,minmax_regret_time
5,30,44,0.06853365898132324,0.14355754852294922
5,30,45,0.018178939819335938,0.06655621528625488
5,30,46,0.015139579772949219,0.06936192512512207
5,30,47,0.016034364700317383,0.06661438941955566
5,30,48,0.026700735092163086,0.0831003189086914
5,30,49,0.06367349624633789,0.07520008087158203
5,30,50,0.01954054832458496,0.07813715934753418
5,35,1,0.026989459991455078,0.12573814392089844
5,35,2,0.019324779510498047,0.07049727439880371
5,35,3,0.020476818084716797,0.07031679153442383
5,35,4,0.03335261344909668,0.059679508209228516
5,35,5,0.023805618286132812,0.07317590713500977
5,35,6,0.03267049789428711,0.1329793930053711
5,35,7,0.029996395111083984,0.06932210922241211
5,35,8,0.021219968795776367,0.08438491821289062
5,35,9,0.032695770263671875,0.06636238098144531
5,35,10,0.02744460105895996,0.07529544830322266
5,35,11,0.020163536071777344,0.07303214073181152
5,35,12,0.03924822807312012,0.06896686553955078
5,35,13,0.01753377914428711,0.07254528999328613
5,35,14,0.024797439575195312,0.06668567657470703
5,35,15,0.017394304275512695,0.07418966293334961
5,35,16,0.035749197006225586,0.07520866394042969
5,35,17,0.040871381759643555,0.10203385353088379
5,35,18,0.019916534423828125,0.06916117668151855
5,35,19,0.02670121192932129,0.07217741012573242
5,35,20,0.02543783187866211,0.06692385673522949
5,35,21,0.024655818939208984,0.0648038387298584
5,35,22,0.025086164474487305,0.1199045181274414
5,35,23,0.02514171600341797,0.06764340400695801
5,35,24,0.031967878341674805,0.0713660717010498
5,35,25,0.016594648361206055,0.07294583320617676
5,35,26,0.02580547332763672,0.0821535587310791
5,35,27,0.021369457244873047,0.06403517723083496
5,35,28,0.04235196113586426,0.06721782684326172
5,35,29,0.026308298110961914,0.06461119651794434
5,35,30,0.0159146785736084,0.06725645065307617
5,35,31,0.029073476791381836,0.11944699287414551
5,35,32,0.025585174560546875,0.07158112525939941
5,35,33,0.022557497024536133,0.07580900192260742
5,35,34,0.022660493850708008,0.11291933059692383
5,35,35,0.029854536056518555,0.07126402854919434
5,35,36,0.026038169860839844,0.06163311004638672
5,35,37,0.061295270919799805,0.07660722732543945
5,35,38,0.026976585388183594,0.07126808166503906
5,35,39,0.014879465103149414,0.06885766983032227
5,35,40,0.019326448440551758,0.06823539733886719
5,35,41,0.020393848419189453,0.07221269607543945
5,35,42,0.026358842849731445,0.06724309921264648
5,35,43,0.029285192489624023,0.06989216804504395
5,35,44,0.03874778747558594,0.08583545684814453
5,35,45,0.023604631423950195,0.07066202163696289
5,35,46,0.02869439125061035,0.06938552856445312
5,35,47,0.02190423011779785,0.06523990631103516
5,35,48,0.026854276657104492,0.06995129585266113
5,35,49,0.03609323501586914,0.06859970092773438
5,35,50,0.029175996780395508,0.06955361366271973
5,40,1,0.027803659439086914,0.07859992980957031
5,40,2,0.0284576416015625,0.07450270652770996
5,40,3,0.02778768539428711,0.08432984352111816
5,40,4,0.038191795349121094,0.09118413925170898
5,40,5,0.017647981643676758,0.07349872589111328
5,40,6,0.02081894874572754,0.09151315689086914
5,40,7,0.023679494857788086,0.0894477367401123
5,40,8,0.05245351791381836,0.08973860740661621
5,40,9,0.016594648361206055,0.07723879814147949
5,40,10,0.02391338348388672,0.06898808479309082
5,40,11,0.016779422760009766,0.11679649353027344
5,40,12,0.022850513458251953,0.12126827239990234
5,40,13,0.01986217498779297,0.06804633140563965
5,40,14,0.027335405349731445,0.13179826736450195
5,40,15,0.037749528884887695,0.0735321044921875
5,40,16,0.024198532104492188,0.13628411293029785
5,40,17,0.03999948501586914,0.08400201797485352
5,40,18,0.044725894927978516,0.06719326972961426
5,40,19,0.028903484344482422,0.07634830474853516
5,40,20,0.02005767822265625,0.06899499893188477
5,40,21,0.023000001907348633,0.1119544506072998
5,40,22,0.0170595645904541,0.0908353328704834
5,40,23,0.023814916610717773,0.16097378730773926
5,40,24,0.015781641006469727,0.09879803657531738
5,40,25,0.04391670227050781,0.09998297691345215
5,40,26,0.02300548553466797,0.07593798637390137
5,40,27,0.06354117393493652,0.08528852462768555
5,40,28,0.03249526023864746,0.07460808753967285
5,40,29,0.022930145263671875,0.07075262069702148
5,40,30,0.016323566436767578,0.07493448257446289
5,40,31,0.03480052947998047,0.09161496162414551
5,40,32,0.0487217903137207,0.14189410209655762
5,40,33,0.0714273452758789,0.07772111892700195
5,40,34,0.03823709487915039,0.15251851081848145
5,40,35,0.05224466323852539,0.07998871803283691
5,40,36,0.11305642127990723,0.0698096752166748
5,40,37,0.036660194396972656,0.08091139793395996
5,40,38,0.03251242637634277,0.13914108276367188
5,40,39,0.026001691818237305,0.11665034294128418
5,40,40,0.032196998596191406,0.06858563423156738
5,40,41,0.0375978946685791,0.07776761054992676
5,40,42,0.019234657287597656,0.08649134635925293
5,40,43,0.031558990478515625,0.08651113510131836
5,40,44,0.018181800842285156,0.08128786087036133
5,40,45,0.02919483184814453,0.11133360862731934
5,40,46,0.023762226104736328,0.0751500129699707
5,40,47,0.0512692928314209,0.07975268363952637
5,40,48,0.029264211654663086,0.07122302055358887
5,40,49,0.022759437561035156,0.08199858665466309
5,40,50,0.03107309341430664,0.06984758377075195
5,45,1,0.08784770965576172,0.15843939781188965
5,45,2,0.053113460540771484,0.0834512710571289
5,45,3,0.042490243911743164,0.1051476001739502
5,45,4,0.1123967170715332,0.18088316917419434
5,45,5,0.027482986450195312,0.07680511474609375
5,45,6,0.07495927810668945,0.09592866897583008
5,45,7,0.04052305221557617,0.08228731155395508
5,45,8,0.03493952751159668,0.13748884201049805
5,45,9,0.03300809860229492,0.08228015899658203
5,45,10,0.03975057601928711,0.10094285011291504
5,45,11,0.04146623611450195,0.1114039421081543
5,45,12,0.04023909568786621,0.08048415184020996
5,45,13,0.03227376937866211,0.06953597068786621
5,45,14,0.024028539657592773,0.10467958450317383
5,45,15,0.03286123275756836,0.1354067325592041
5,45,16,0.023581504821777344,0.1134483814239502
5,45,17,0.050243377685546875,0.07516717910766602
5,45,18,0.02029705047607422,0.10660576820373535
5,45,19,0.0644841194152832,0.1537151336669922
5,45,20,0.0286405086517334,0.08154296875
5,45,21,0.04633784294128418,0.06750106811523438
5,45,22,0.05007123947143555,0.07876014709472656
5,45,23,0.0376584529876709,0.10516905784606934
5,45,24,0.023703336715698242,0.06810760498046875
5,45,25,0.02806544303894043,0.08588194847106934
5,45,26,0.03289151191711426,0.07401847839355469
5,45,27,0.02654290199279785,0.07771444320678711
5,45,28,0.016225576400756836,0.0795290470123291
5,45,29,0.02690267562866211,0.08267664909362793
5,45,30,0.03002333641052246,0.07388854026794434
5,45,31,0.04691648483276367,0.07712984085083008
5,45,32,0.04509449005126953,0.0924072265625
5,45,33,0.05774402618408203,0.1250319480895996
5,45,34,0.1486222743988037,0.07720494270324707
5,45,35,0.019662141799926758,0.09859347343444824
5,45,36,0.05008196830749512,0.06267476081848145
5,45,37,0.023435592651367188,0.06847643852233887
5,45,38,0.058120012283325195,0.14691853523254395
5,45,39,0.026363611221313477,0.1708221435546875
5,45,40,0.03519320487976074,0.091400146484375
5,45,41,0.03231000900268555,0.14662790298461914
5,45,42,0.11282849311828613,0.2107408046722412
5,45,43,0.10072898864746094,0.13082170486450195
5,45,44,0.023815631866455078,0.11934137344360352
5,45,45,0.03632664680480957,0.1323103904724121
5,45,46,0.023546695709228516,0.0771944522857666
5,45,47,0.02922511100769043,0.13741254806518555
5,45,48,0.09926486015319824,0.19145941734313965
5,45,49,0.03998422622680664,0.07756328582763672
5,45,50,0.07939267158508301,0.1268770694732666
5,50,1,0.02971506118774414,0.09273290634155273
5,50,2,0.04061293601989746,0.09210562705993652
5,50,3,0.02291274070739746,0.08785820007324219
5,50,4,0.05242562294006348,0.12846136093139648
5,50,5,0.0516047477722168,0.12218952178955078
5,50,6,0.026286840438842773,0.1130971908569336
5,50,7,0.11652636528015137,0.07937932014465332
5,50,8,0.028817415237426758,0.09884810447692871
5,50,9,0.052073001861572266,0.11933302879333496
5,50,10,0.08340930938720703,0.06550979614257812
5,50,11,0.019708871841430664,0.08705568313598633
5,50,12,0.04494071006774902,0.17014455795288086
5,50,13,0.04900336265563965,0.10156679153442383
5,50,14,0.036399126052856445,0.08995890617370605
5,50,15,0.07560586929321289,0.14060640335083008
5,50,16,0.026891231536865234,0.1663832664489746
5,50,17,0.02559185028076172,0.11672115325927734
5,50,18,0.04217410087585449,0.18643641471862793
5,50,19,0.037461280822753906,0.12180185317993164
5,50,20,0.025351524353027344,0.12726783752441406
5,50,21,0.07026410102844238,0.10825634002685547
5,50,22,0.03937697410583496,0.10242295265197754
5,50,23,0.055017948150634766,0.12219738960266113
5,50,24,0.0346226692199707,0.1608264446258545
5,50,25,0.03553462028503418,0.11218595504760742
5,50,26,0.05407094955444336,0.10003376007080078
5,50,27,0.09363389015197754,0.0896298885345459
5,50,28,0.03228330612182617,0.12109541893005371
5,50,29,0.028757810592651367,0.08577513694763184
5,50,30,0.05885505676269531,0.0800011157989502
5,50,31,0.03427529335021973,0.13020896911621094
5,50,32,0.057175397872924805,0.15683794021606445
5,50,33,0.029108285903930664,0.08611774444580078
5,50,34,0.05525016784667969,0.0922398567199707
5,50,35,0.03557634353637695,0.13541531562805176
5,50,36,0.08172202110290527,0.12331867218017578
5,50,37,0.02535533905029297,0.08325767517089844
5,50,38,0.04616570472717285,0.15938425064086914
5,50,39,0.05019044876098633,0.06836771965026855
5,50,40,0.042821407318115234,0.0876164436340332
5,50,41,0.07348394393920898,0.07831239700317383
5,50,42,0.11333823204040527,0.18272733688354492
5,50,43,0.01773667335510254,0.12752604484558105
5,50,44,0.05728507041931152,0.07463407516479492
5,50,45,0.03249859809875488,0.08686375617980957
5,50,46,0.03043079376220703,0.10389900207519531
5,50,47,0.03392529487609863,0.06540870666503906
5,50,48,0.034592390060424805,0.11475419998168945
5,50,49,0.03244924545288086,0.08095955848693848
5,50,50,0.02344512939453125,0.07703924179077148
10,10,1,0.014137983322143555,0.09848451614379883
10,10,2,0.015158653259277344,0.09923291206359863
10,10,3,0.012569189071655273,0.099029541015625
10,10,4,0.014998912811279297,0.09758925437927246
10,10,5,0.01440119743347168,0.09896111488342285
10,10,6,0.012430429458618164,0.10010194778442383
10,10,7,0.015006303787231445,0.10631275177001953
10,10,8,0.016448497772216797,0.09746408462524414
10,10,9,0.016600370407104492,0.09797310829162598
10,10,10,0.014709234237670898,0.09730386734008789
10,10,11,0.015133142471313477,0.09831476211547852
10,10,12,0.014530658721923828,0.09728264808654785
10,10,13,0.013577938079833984,0.0966033935546875
10,10,14,0.013447046279907227,0.09820032119750977
10,10,15,0.015538454055786133,0.09838604927062988
10,10,16,0.015189886093139648,0.09958171844482422
10,10,17,0.014742851257324219,0.09716320037841797
10,10,18,0.015616655349731445,0.10096573829650879
10,10,19,0.017115354537963867,0.10001540184020996
10,10,20,0.014772891998291016,0.0987098217010498
10,10,21,0.013363838195800781,0.09864115715026855
10,10,22,0.01460409164428711,0.09872937202453613
10,10,23,0.014658212661743164,0.0978696346282959
10,10,24,0.012805938720703125,0.09778475761413574
10,10,25,0.015011310577392578,0.09897875785827637
10,10,26,0.012661933898925781,0.09713339805603027
10,10,27,0.012945175170898438,0.09788393974304199
10,10,28,0.013705968856811523,0.09789896011352539
10,10,29,0.014226913452148438,0.09889674186706543
10,10,30,0.013653755187988281,0.09629273414611816
10,10,31,0.015019893646240234,0.09897661209106445
10,10,32,0.014955997467041016,0.09782242774963379
10,10,33,0.01488637924194336,0.09809374809265137
10,10,34,0.014631271362304688,0.09919285774230957
10,10,35,0.013796329498291016,0.09714365005493164
10,10,36,0.015162229537963867,0.09976863861083984
10,10,37,0.012992620468139648,0.09699034690856934
10,10,38,0.014871358871459961,0.09935402870178223
10,10,39,0.013704538345336914,0.09849286079406738
10,10,40,0.014087677001953125,0.09769296646118164
10,10,41,0.014223575592041016,0.09842443466186523
10,10,42,0.014454364776611328,0.09970736503601074
10,10,43,0.01237344741821289,0.09762930870056152
10,10,44,0.012600421905517578,0.09898567199707031
10,10,45,0.014246940612792969,0.0959634780883789
10,10,46,0.014850378036499023,0.09691739082336426
10,10,47,0.015831708908081055,0.09716272354125977
10,10,48,0.015222311019897461,0.0998375415802002
10,10,49,0.016070842742919922,0.0987863540649414
10,10,50,0.01462554931640625,0.09644317626953125
10,15,1,0.018572092056274414,0.10037446022033691
10,15,2,0.015571117401123047,0.10132336616516113
10,15,3,0.014321088790893555,0.10082745552062988
10,15,4,0.015347480773925781,0.10358762741088867
10,15,5,0.015790939331054688,0.10080552101135254
10,15,6,0.01754283905029297,0.10300326347351074
10,15,7,0.017833709716796875,0.10642504692077637
10,15,8,0.020580768585205078,0.10293292999267578
10,15,9,0.017196178436279297,0.10308384895324707
10,15,10,0.018570899963378906,0.1034553050994873
10,15,11,0.015224218368530273,0.1031646728515625
10,15,12,0.014854907989501953,0.10345816612243652
10,15,13,0.016477108001708984,0.10528564453125
10,15,14,0.019323110580444336,0.10336470603942871
10,15,15,0.017444849014282227,0.1041707992553711
10,15,16,0.01641702651977539,0.10361623764038086
10,15,17,0.016074419021606445,0.10544753074645996
10,15,18,0.015138864517211914,0.10137653350830078
10,15,19,0.018132686614990234,0.10109448432922363
10,15,20,0.01450967788696289,0.0993490219116211
10,15,21,0.019085168838500977,0.10107541084289551
10,15,22,0.01602768898010254,0.1022953987121582
10,15,23,0.01751422882080078,0.10473251342773438
10,15,24,0.017211198806762695,0.10361719131469727
10,15,25,0.01675248146057129,0.10364937782287598
10,15,26,0.014778375625610352,0.10254788398742676
10,15,27,0.01758122444152832,0.10185122489929199
10,15,28,0.020849227905273438,0.10718226432800293
10,15,29,0.020170927047729492,0.10248923301696777
10,15,30,0.014895915985107422,0.10206770896911621
10,15,31,0.015784025192260742,0.10407114028930664
10,15,32,0.018353939056396484,0.1083528995513916
10,15,33,0.016951322555541992,0.10275840759277344
10,15,34,0.0168764591217041,0.1047368049621582
10,15,35,0.01798868179321289,0.10606741905212402
10,15,36,0.015085458755493164,0.10475683212280273
10,15,37,0.01704692840576172,0.10172057151794434
10,15,38,0.01786017417907715,0.10297989845275879
10,15,39,0.016202688217163086,0.10060763359069824
10,15,40,0.015064001083374023,0.10170984268188477
10,15,41,0.01783609390258789,0.10484170913696289
10,15,42,0.015974760055541992,0.10498428344726562
10,15,43,0.017183780670166016,0.10047411918640137
10,15,44,0.015926837921142578,0.10335206985473633
10,15,45,0.015769481658935547,0.10315179824829102
10,15,46,0.016532421112060547,0.10317206382751465
10,15,47,0.015135526657104492,0.10079669952392578
10,15,48,0.02467966079711914,0.1028449535369873
10,15,49,0.015597820281982422,0.10505414009094238
10,15,50,0.017127275466918945,0.10614323616027832
10,20,1,0.013854265213012695,0.11321806907653809
10,20,2,0.024288415908813477,0.11144089698791504
10,20,3,0.019130706787109375,0.1069180965423584
10,20,4,0.020403623580932617,0.10710000991821289
10,20,5,0.02286553382873535,0.1047356128692627
10,20,6,0.015224695205688477,0.1028280258178711
10,20,7,0.017305850982666016,0.10562372207641602
10,20,8,0.016045331954956055,0.10784673690795898
10,20,9,0.01682281494140625,0.11576628684997559
10,20,10,0.018779993057250977,0.10673785209655762
10,20,11,0.018590927124023438,0.1110086441040039
10,20,12,0.013937711715698242,0.10666918754577637
10,20,13,0.01643085479736328,0.1060190200805664
10,20,14,0.019826889038085938,0.10956978797912598
10,20,15,0.02626657485961914,0.11243510246276855
10,20,16,0.019479751586914062,0.1047966480255127
10,20,17,0.015989303588867188,0.10752058029174805
10,20,18,0.021822214126586914,0.10659193992614746
10,20,19,0.01669454574584961,0.10544180870056152
10,20,20,0.021391630172729492,0.10607123374938965
10,20,21,0.023029088973999023,0.10537600517272949
10,20,22,0.029424190521240234,0.11437749862670898
10,20,23,0.02465963363647461,0.1689591407775879
10,20,24,0.017141103744506836,0.11137270927429199
10,20,25,0.017201900482177734,0.10459470748901367
10,20,26,0.018639564514160156,0.11236858367919922
10,20,27,0.017852306365966797,0.1032114028930664
10,20,28,0.02771282196044922,0.12844395637512207
10,20,29,0.017952680587768555,0.10305523872375488
10,20,30,0.0267333984375,0.1111297607421875
10,20,31,0.016661405563354492,0.10552597045898438
