n_scenarios,n_projects,repetition,maxowa_time,minowa_regret_time
15,10,19,0.047632455825805664,0.16504979133605957
15,10,20,0.05572223663330078,0.1886143684387207
15,10,21,0.048918962478637695,0.2044527530670166
15,10,22,0.049967050552368164,0.17463088035583496
15,10,23,0.055976152420043945,0.2193312644958496
15,10,24,0.05081367492675781,0.18056535720825195
15,10,25,0.05273008346557617,0.17863249778747559
15,10,26,0.047705888748168945,0.17993927001953125
15,10,27,0.04819822311401367,0.186690092086792
15,10,28,0.05322742462158203,0.18317437171936035
15,10,29,0.045667171478271484,0.19932317733764648
15,10,30,0.05100822448730469,0.1916203498840332
15,10,31,0.04779982566833496,0.1769402027130127
15,10,32,0.04750847816467285,0.1695868968963623
15,10,33,0.05597114562988281,0.19337034225463867
15,10,34,0.04703068733215332,0.1883397102355957
15,10,35,0.048226118087768555,0.18680071830749512
15,10,36,0.0504457950592041,0.19219422340393066
15,10,37,0.04787898063659668,0.17357373237609863
15,10,38,0.04707050323486328,0.1641674041748047
15,10,39,0.0460057258605957,0.1800239086151123
15,10,40,0.04569196701049805,0.16540288925170898
15,10,41,0.048265933990478516,0.20589590072631836
15,10,42,0.04907941818237305,0.19699549674987793
15,10,43,0.04744362831115723,0.18626785278320312
15,10,44,0.046614885330200195,0.17602753639221191
15,10,45,0.04641079902648926,0.18189692497253418
15,10,46,0.04581570625305176,0.20937585830688477
15,10,47,0.051955223083496094,0.18653249740600586
15,10,48,0.048345088958740234,0.19829988479614258
15,10,49,0.048833370208740234,0.17426109313964844
15,10,50,0.048918724060058594,0.19832372665405273
15,15,1,0.0765082836151123,0.2144944667816162
15,15,2,0.059911251068115234,0.18875455856323242
15,15,3,0.056957244873046875,0.20345759391784668
15,15,4,0.06140255928039551,0.20300674438476562
15,15,5,0.06421661376953125,0.19196033477783203
15,15,6,0.05956459045410156,0.24408841133117676
15,15,7,0.06787824630737305,0.19001436233520508
15,15,8,0.06392073631286621,0.19569087028503418
15,15,9,0.06584453582763672,0.22563672065734863
15,15,10,0.05884552001953125,0.19274234771728516
15,15,11,0.0642387866973877,0.18974661827087402
15,15,12,0.06113028526306152,0.23157143592834473
15,15,13,0.06202411651611328,0.18419122695922852
15,15,14,0.07578897476196289,0.22407197952270508
15,15,15,0.08271074295043945,0.20418143272399902
15,15,16,0.05938887596130371,0.20012497901916504
15,15,17,0.057726144790649414,0.1795973777770996
15,15,18,0.06439590454101562,0.19821572303771973
15,15,19,0.06275796890258789,0.2499547004699707
15,15,20,0.0587923526763916,0.22653412818908691
15,15,21,0.06152915954589844,0.23147058486938477
15,15,22,0.06810855865478516,0.20599842071533203
15,15,23,0.058156490325927734,0.2054598331451416
15,15,24,0.05778789520263672,0.1907188892364502
15,15,25,0.061936140060424805,0.20026135444641113
15,15,26,0.06075263023376465,0.20889496803283691
15,15,27,0.06113433837890625,0.21073317527770996
15,15,28,0.05957937240600586,0.2104487419128418
15,15,29,0.06790280342102051,0.2180929183959961
15,15,30,0.06903243064880371,0.20710110664367676
15,15,31,0.058771610260009766,0.18566203117370605
15,15,32,0.06448030471801758,0.24767851829528809
15,15,33,0.06385660171508789,0.23421931266784668
15,15,34,0.06373906135559082,0.21074676513671875
15,15,35,0.06034517288208008,0.19647479057312012
15,15,36,0.0615086555480957,0.19223785400390625
15,15,37,0.07023072242736816,0.1948843002319336
15,15,38,0.0642857551574707,0.1894071102142334
15,15,39,0.06006479263305664,0.21445965766906738
15,15,40,0.06124234199523926,0.19878935813903809
15,15,41,0.06081795692443848,0.2020578384399414
15,15,42,0.05963850021362305,0.19292044639587402
15,15,43,0.0696859359741211,0.2544136047363281
15,15,44,0.06190156936645508,0.19239163398742676
15,15,45,0.05933737754821777,0.211165189743042
15,15,46,0.060082435607910156,0.18816065788269043
15,15,47,0.060373544692993164,0.19497942924499512
15,15,48,0.06395959854125977,0.20899343490600586
15,15,49,0.06532526016235352,0.22179746627807617
15,15,50,0.05732893943786621,0.17965936660766602
15,20,1,0.07326889038085938,0.21643495559692383
15,20,2,0.06876254081726074,0.24744939804077148
15,20,3,0.07596921920776367,0.20972275733947754
15,20,4,0.08109045028686523,0.2283625602722168
15,20,5,0.10684990882873535,0.2812309265136719
15,20,6,0.0816493034362793,0.23893046379089355
15,20,7,0.07883548736572266,0.20248794555664062
15,20,8,0.06671309471130371,0.20160961151123047
15,20,9,0.07344269752502441,0.2330152988433838
15,20,10,0.07303810119628906,0.2188718318939209
15,20,11,0.0738377571105957,0.2535979747772217
15,20,12,0.10183382034301758,0.23725271224975586
15,20,13,0.112762451171875,0.2542078495025635
15,20,14,0.08098912239074707,0.2652006149291992
15,20,15,0.0960702896118164,0.25893449783325195
15,20,16,0.07037544250488281,0.20376920700073242
15,20,17,0.07511544227600098,0.2599475383758545
15,20,18,0.08116769790649414,0.27977633476257324
15,20,19,0.07347726821899414,0.23963260650634766
15,20,20,0.07471632957458496,0.25209784507751465
15,20,21,0.07470202445983887,0.2822084426879883
15,20,22,0.0866708755493164,0.21593523025512695
15,20,23,0.08385610580444336,0.21845769882202148
15,20,24,0.07789015769958496,0.20861029624938965
15,20,25,0.07209348678588867,0.25569915771484375
15,20,26,0.07795095443725586,0.21904993057250977
15,20,27,0.07063579559326172,0.2533576488494873
15,20,28,0.09055709838867188,0.26724982261657715
15,20,29,0.08634495735168457,0.22214245796203613
15,20,30,0.0901031494140625,0.31946706771850586
15,20,31,0.08029365539550781,0.2684938907623291
15,20,32,0.07244324684143066,0.20410561561584473
15,20,33,0.07535243034362793,0.19780898094177246
15,20,34,0.07312417030334473,0.19062042236328125
15,20,35,0.07340598106384277,0.2146902084350586
15,20,36,0.07262372970581055,0.21924066543579102
15,20,37,0.09057402610778809,0.23939871788024902
15,20,38,0.07466530799865723,0.2594010829925537
15,20,39,0.07900834083557129,0.25873780250549316
15,20,40,0.07367658615112305,0.24696683883666992
15,20,41,0.08359527587890625,0.25417137145996094
15,20,42,0.07418131828308105,0.25818705558776855
15,20,43,0.066619873046875,0.23564696311950684
15,20,44,0.0895681381225586,0.2657320499420166
15,20,45,0.06965255737304688,0.25733494758605957
15,20,46,0.07387399673461914,0.21906328201293945
15,20,47,0.07364797592163086,0.24597430229187012
15,20,48,0.07258915901184082,0.20856666564941406
15,20,49,0.08804750442504883,0.2575855255126953
15,20,50,0.0833437442779541,0.21630525588989258
15,25,1,0.0850229263305664,0.249129056930542
15,25,2,0.10293745994567871,0.2531776428222656
15,25,3,0.09221339225769043,0.2596886157989502
15,25,4,0.1001889705657959,0.25333070755004883
15,25,5,0.08742523193359375,0.27552056312561035
15,25,6,0.0923621654510498,0.23660588264465332
15,25,7,0.08539533615112305,0.26409244537353516
15,25,8,0.08249354362487793,0.21588540077209473
15,25,9,0.08121466636657715,0.2674224376678467
15,25,10,0.09860706329345703,0.31122875213623047
15,25,11,0.10160183906555176,0.29676079750061035
15,25,12,0.09630775451660156,0.29711413383483887
15,25,13,0.09624052047729492,0.22869205474853516
15,25,14,0.08663201332092285,0.22670745849609375
15,25,15,0.08906722068786621,0.2518751621246338
15,25,16,0.10147547721862793,0.26123809814453125
15,25,17,0.0863180160522461,0.263014554977417
15,25,18,0.09058117866516113,0.24542832374572754
15,25,19,0.09640145301818848,0.28354358673095703
15,25,20,0.08459329605102539,0.24061799049377441
15,25,21,0.09558844566345215,0.2968423366546631
15,25,22,0.10094571113586426,0.3372771739959717
15,25,23,0.08800888061523438,0.23606133460998535
15,25,24,0.08706998825073242,0.21686887741088867
15,25,25,0.09745454788208008,0.28597426414489746
15,25,26,0.09840774536132812,0.24175214767456055
15,25,27,0.09127593040466309,0.29218411445617676
15,25,28,0.09218907356262207,0.2851560115814209
15,25,29,0.08931708335876465,0.28012633323669434
15,25,30,0.08871984481811523,0.24469876289367676
15,25,31,0.08597254753112793,0.2497425079345703
15,25,32,0.09002232551574707,0.22455954551696777
15,25,33,0.08954191207885742,0.23426389694213867
15,25,34,0.08627772331237793,0.23467350006103516
15,25,35,0.09876704216003418,0.289654016494751
15,25,36,0.09112381935119629,0.2651076316833496
15,25,37,0.08965086936950684,0.2768721580505371
15,25,38,0.1068415641784668,0.3121793270111084
15,25,39,0.08827376365661621,0.23151040077209473
15,25,40,0.09147000312805176,0.2710134983062744
15,25,41,0.09784817695617676,0.2891383171081543
15,25,42,0.08673715591430664,0.232435941696167
15,25,43,0.09885144233703613,0.3000671863555908
15,25,44,0.08520245552062988,0.2771742343902588
15,25,45,0.09575915336608887,0.22004222869873047
15,25,46,0.08708715438842773,0.29584383964538574
15,25,47,0.09372878074645996,0.26295995712280273
15,25,48,0.09865260124206543,0.25070929527282715
15,25,49,0.10668373107910156,0.2718980312347412
15,25,50,0.09811663627624512,0.3014082908630371
15,30,1,0.09772181510925293,0.27276158332824707
15,30,2,0.10462641716003418,0.2910788059234619
15,30,3,0.11391711235046387,0.2817656993865967
15,30,4,0.09519314765930176,0.22031879425048828
15,30,5,0.15552997589111328,0.3725738525390625
15,30,6,0.10682368278503418,0.3293111324310303
15,30,7,0.09649443626403809,0.28906798362731934
15,30,8,0.09714412689208984,0.2580294609069824
15,30,9,0.12231111526489258,0.30043506622314453
15,30,10,0.13818097114562988,0.3372974395751953
15,30,11,0.1373274326324463,0.2589683532714844
15,30,12,0.0984046459197998,0.29798150062561035
15,30,13,0.10998034477233887,0.2750422954559326
15,30,14,0.09777951240539551,0.2592811584472656
15,30,15,0.10597729682922363,0.26355481147766113
15,30,16,0.14538359642028809,0.3248715400695801
15,30,17,0.10004997253417969,0.29770660400390625
15,30,18,0.10811901092529297,0.3349173069000244
15,30,19,0.10658407211303711,0.2443537712097168
15,30,20,0.11336159706115723,0.35329651832580566
15,30,21,0.11336541175842285,0.3219330310821533
15,30,22,0.09413313865661621,0.27454543113708496
15,30,23,0.11699962615966797,0.2621128559112549
15,30,24,0.10368990898132324,0.2687704563140869
15,30,25,0.0952005386352539,0.29892516136169434
15,30,26,0.09373664855957031,0.24337053298950195
15,30,27,0.09952545166015625,0.2746307849884033
15,30,28,0.09876489639282227,0.2798194885253906
15,30,29,0.10823321342468262,0.38568758964538574
15,30,30,0.1054227352142334,0.2775590419769287
15,30,31,0.10997867584228516,0.3349430561065674
15,30,32,0.11630439758300781,0.306013822555542
15,30,33,0.11022567749023438,0.26609039306640625
15,30,34,0.10147309303283691,0.3265957832336426
15,30,35,0.10183143615722656,0.3131890296936035
15,30,36,0.10402202606201172,0.3151543140411377
15,30,37,0.09843730926513672,0.23465490341186523
15,30,38,0.12977910041809082,0.3611931800842285
15,30,39,0.10537481307983398,0.2544255256652832
15,30,40,0.10227012634277344,0.23657608032226562
15,30,41,0.09596133232116699,0.22755813598632812
15,30,42,0.10711050033569336,0.260357141494751
15,30,43,0.09521865844726562,0.2900090217590332
15,30,44,0.09543156623840332,0.28049540519714355
15,30,45,0.14340829849243164,0.32028889656066895
15,30,46,0.11566567420959473,0.29370570182800293
15,30,47,0.10028648376464844,0.3240511417388916
15,30,48,0.10712766647338867,0.3330650329589844
15,30,49,0.13672518730163574,0.4105656147003174
15,30,50,0.12041401863098145,0.27028703689575195
15,35,1,0.12763166427612305,0.3369922637939453
15,35,2,0.1136786937713623,0.2596890926361084
15,35,3,0.1056821346282959,0.3100008964538574
15,35,4,0.11386919021606445,0.3362114429473877
15,35,5,0.14131832122802734,0.30211687088012695
15,35,6,0.11533832550048828,0.326993465423584
15,35,7,0.10859417915344238,0.2781801223754883
15,35,8,0.11240363121032715,0.2883338928222656
15,35,9,0.13156652450561523,0.45331382751464844
15,35,10,0.15078306198120117,0.36730337142944336
15,35,11,0.10257244110107422,0.2536919116973877
15,35,12,0.13132047653198242,0.35286903381347656
15,35,13,0.13007593154907227,0.30122947692871094
15,35,14,0.11968231201171875,0.3285496234893799
15,35,15,0.12294745445251465,0.30461692810058594
15,35,16,0.1339111328125,0.37720370292663574
15,35,17,0.1439957618713379,0.35161352157592773
15,35,18,0.11886167526245117,0.3989996910095215
15,35,19,0.17394757270812988,0.39952683448791504
15,35,20,0.13105487823486328,0.3161590099334717
15,35,21,0.11183381080627441,0.26999711990356445
15,35,22,0.12978029251098633,0.28929805755615234
15,35,23,0.13189029693603516,0.27253246307373047
15,35,24,0.11046695709228516,0.26970767974853516
15,35,25,0.11470770835876465,0.35197877883911133
15,35,26,0.10845613479614258,0.36856889724731445
15,35,27,0.12746286392211914,0.28453612327575684
15,35,28,0.11290597915649414,0.2805140018463135
15,35,29,0.12363147735595703,0.25759267807006836
15,35,30,0.1132957935333252,0.3094782829284668
15,35,31,0.13502860069274902,0.3171217441558838
15,35,32,0.14805912971496582,0.3101363182067871
15,35,33,0.12845301628112793,0.27382731437683105
15,35,34,0.15467143058776855,0.3101847171783447
15,35,35,0.1304464340209961,0.3182196617126465
15,35,36,0.11406493186950684,0.2542300224304199
15,35,37,0.1257784366607666,0.31763505935668945
15,35,38,0.1331768035888672,0.4386122226715088
15,35,39,0.1182863712310791,0.2869563102722168
15,35,40,0.1474778652191162,0.26519060134887695
15,35,41,0.1445155143737793,0.3067655563354492
15,35,42,0.11423039436340332,0.3648567199707031
15,35,43,0.11132264137268066,0.3017122745513916
15,35,44,0.11071634292602539,0.3162684440612793
15,35,45,0.12088680267333984,0.3540170192718506
15,35,46,0.1203298568725586,0.3246877193450928
15,35,47,0.11374831199645996,0.3531458377838135
15,35,48,0.12879538536071777,0.31542277336120605
15,35,49,0.11862993240356445,0.2928276062011719
15,35,50,0.12973308563232422,0.3630208969116211
15,40,1,0.14857196807861328,0.38762688636779785
15,40,2,0.12058877944946289,0.27599573135375977
15,40,3,0.13314461708068848,0.3955817222595215
15,40,4,0.1262962818145752,0.26492810249328613
15,40,5,0.13294315338134766,0.27354931831359863
15,40,6,0.15739822387695312,0.25754332542419434
15,40,7,0.13959217071533203,0.28496551513671875
15,40,8,0.12642240524291992,0.4498896598815918
15,40,9,0.14654302597045898,0.29412007331848145
15,40,10,0.17448019981384277,0.34653329849243164
15,40,11,0.15741443634033203,0.37229394912719727
15,40,12,0.1227424144744873,0.32820868492126465
15,40,13,0.13360953330993652,0.2816600799560547
15,40,14,0.13288426399230957,0.32964110374450684
15,40,15,0.18320059776306152,0.35810279846191406
15,40,16,0.1388866901397705,0.2720060348510742
15,40,17,0.17613649368286133,0.4811108112335205
15,40,18,0.1403789520263672,0.38833045959472656
15,40,19,0.17109918594360352,0.35797953605651855
15,40,20,0.12491750717163086,0.32868003845214844
15,40,21,0.12040925025939941,0.3639822006225586
15,40,22,0.13789105415344238,0.26218557357788086
15,40,23,0.16874241828918457,0.3244130611419678
15,40,24,0.16582417488098145,0.4013054370880127
15,40,25,0.15785861015319824,0.3309202194213867
15,40,26,0.13927650451660156,0.42998385429382324
15,40,27,0.13222861289978027,0.30337071418762207
15,40,28,0.13646435737609863,0.3351747989654541
15,40,29,0.13412857055664062,0.37129712104797363
15,40,30,0.1391909122467041,0.3017082214355469
15,40,31,0.13049817085266113,0.357464075088501
15,40,32,0.12298893928527832,0.33264899253845215
15,40,33,0.11849498748779297,0.32891416549682617
15,40,34,0.13336801528930664,0.37143898010253906
15,40,35,0.1369175910949707,0.2676053047180176
15,40,36,0.12809205055236816,0.28505420684814453
15,40,37,0.16335201263427734,0.3406202793121338
15,40,38,0.16684293746948242,0.36565113067626953
15,40,39,0.13600921630859375,0.333751916885376
15,40,40,0.11930203437805176,0.2893486022949219
15,40,41,0.13764190673828125,0.4047374725341797
15,40,42,0.12313985824584961,0.36463475227355957
15,40,43,0.14032244682312012,0.3412477970123291
15,40,44,0.13546276092529297,0.26027774810791016
15,40,45,0.14277386665344238,0.33414626121520996
15,40,46,0.14444422721862793,0.3537588119506836
15,40,47,0.1292557716369629,0.3208286762237549
15,40,48,0.13031601905822754,0.33907604217529297
15,40,49,0.14314031600952148,0.3544940948486328
15,40,50,0.12594366073608398,0.33289194107055664
15,45,1,0.13556504249572754,0.29886364936828613
15,45,2,0.17077970504760742,0.31321072578430176
15,45,3,0.17253351211547852,0.3778102397918701
15,45,4,0.15476322174072266,0.40743160247802734
15,45,5,0.15607881546020508,0.3384525775909424
15,45,6,0.15490412712097168,0.37513041496276855
15,45,7,0.14140844345092773,0.38794565200805664
15,45,8,0.15628385543823242,0.31965208053588867
15,45,9,0.1736001968383789,0.4388096332550049
15,45,10,0.16850066184997559,0.38764119148254395
15,45,11,0.13738131523132324,0.3159611225128174
15,45,12,0.1546921730041504,0.41382360458374023
15,45,13,0.16632795333862305,0.4121687412261963
15,45,14,0.14188265800476074,0.29670000076293945
15,45,15,0.13242411613464355,0.3546898365020752
15,45,16,0.15706539154052734,0.2903406620025635
15,45,17,0.15234804153442383,0.37224841117858887
15,45,18,0.17607998847961426,0.5588791370391846
15,45,19,0.15256118774414062,0.4160654544830322
15,45,20,0.13921499252319336,0.3364126682281494
15,45,21,0.19218230247497559,0.3613734245300293
15,45,22,0.1500093936920166,0.29522132873535156
15,45,23,0.13878989219665527,0.3435075283050537
15,45,24,0.15665197372436523,0.5462329387664795
15,45,25,0.20712614059448242,0.38288378715515137
15,45,26,0.14290380477905273,0.29704737663269043
15,45,27,0.14281868934631348,0.37747788429260254
15,45,28,0.26235008239746094,0.36399269104003906
15,45,29,0.1358942985534668,0.36931562423706055
15,45,30,0.19102740287780762,0.5932695865631104
15,45,31,0.14325928688049316,0.40796351432800293
15,45,32,0.15839838981628418,0.31816768646240234
15,45,33,0.14596986770629883,0.3148839473724365
15,45,34,0.17647647857666016,0.41401147842407227
15,45,35,0.14962315559387207,0.3267982006072998
15,45,36,0.19353508949279785,0.37499022483825684
15,45,37,0.1530313491821289,0.386455774307251
15,45,38,0.16767024993896484,0.37889695167541504
15,45,39,0.1561269760131836,0.2915928363800049
15,45,40,0.13947272300720215,0.31117796897888184
15,45,41,0.16022610664367676,0.3939542770385742
15,45,42,0.13907122611999512,0.39678096771240234
15,45,43,0.14215373992919922,0.4292130470275879
15,45,44,0.16979408264160156,0.3578970432281494
15,45,45,0.1461009979248047,0.3296360969543457
15,45,46,0.32696533203125,0.43721675872802734
15,45,47,0.15435576438903809,0.3285529613494873
15,45,48,0.17946887016296387,0.3286781311035156
15,45,49,0.180525541305542,0.4133329391479492
15,45,50,0.15300607681274414,0.32409024238586426
15,50,1,0.17216277122497559,0.38556623458862305
15,50,2,0.1675400733947754,0.38614797592163086
15,50,3,0.20051169395446777,0.48300814628601074
15,50,4,0.1802685260772705,0.4441990852355957
15,50,5,0.30635738372802734,0.6014800071716309
15,50,6,0.18887591361999512,0.587726354598999
15,50,7,0.17389869689941406,0.3606290817260742
15,50,8,0.14849185943603516,0.4207906723022461
15,50,9,0.26006436347961426,0.5722963809967041
15,50,10,0.1559300422668457,0.3500995635986328
15,50,11,0.20295214653015137,0.3607826232910156
15,50,12,0.15134048461914062,0.4041931629180908
15,50,13,0.19517230987548828,0.3823239803314209
15,50,14,0.2169933319091797,0.342348575592041
15,50,15,0.1686408519744873,0.40297627449035645
15,50,16,0.17026257514953613,0.3797738552093506
15,50,17,0.17955541610717773,0.35639381408691406
15,50,18,0.1606755256652832,0.38586997985839844
15,50,19,0.1498570442199707,0.4218270778656006
15,50,20,0.1764206886291504,0.37496352195739746
15,50,21,0.16108965873718262,0.415069580078125
15,50,22,0.16735291481018066,0.38898515701293945
15,50,23,0.16988134384155273,0.5836589336395264
15,50,24,0.1749889850616455,0.3744666576385498
15,50,25,0.16670846939086914,0.29767751693725586
15,50,26,0.15558218955993652,0.4560704231262207
15,50,27,0.15133976936340332,0.2810952663421631
15,50,28,0.19321870803833008,0.531451940536499
15,50,29,0.17897772789001465,0.4735689163208008
15,50,30,0.14661431312561035,0.33124518394470215
15,50,31,0.1664140224456787,0.31571054458618164
15,50,32,0.16813373565673828,0.42053747177124023
15,50,33,0.1796879768371582,0.40918922424316406
15,50,34,0.16867589950561523,0.4241964817047119
15,50,35,0.2595241069793701,0.5337579250335693
15,50,36,0.15451502799987793,0.4551715850830078
15,50,37,0.16283226013183594,0.4096400737762451
15,50,38,0.15552544593811035,0.3753197193145752
15,50,39,0.15333867073059082,0.4163362979888916
15,50,40,0.17703771591186523,0.4148387908935547
15,50,41,0.15604615211486816,0.38820838928222656
15,50,42,0.15778470039367676,0.37056660652160645
15,50,43,0.17234015464782715,0.3854990005493164
15,50,44,0.273761510848999,0.4330112934112549
15,50,45,0.16832900047302246,0.35016846656799316
15,50,46,0.1661388874053955,0.5341575145721436
15,50,47,0.1892704963684082,0.4981567859649658
15,50,48,0.18997573852539062,0.4176483154296875
15,50,49,0.1642160415649414,0.3126671314239502
15,50,50,0.312863826751709,0.6096982955932617
20,10,1,0.08344078063964844,0.2653682231903076
20,10,2,0.06973457336425781,0.23375964164733887
20,10,3,0.08449840545654297,0.2705838680267334
20,10,4,0.07535505294799805,0.2535550594329834
20,10,5,0.0738365650177002,0.2636685371398926
20,10,6,0.07655191421508789,0.2539792060852051
20,10,7,0.0948946475982666,0.2565193176269531
20,10,8,0.08192014694213867,0.27495551109313965
20,10,9,0.0752718448638916,0.2879769802093506
20,10,10,0.07188081741333008,0.2719111442565918
20,10,11,0.07776117324829102,0.26181650161743164
20,10,12,0.08107829093933105,0.29007387161254883
20,10,13,0.07749676704406738,0.25189685821533203
20,10,14,0.07520699501037598,0.23722600936889648
20,10,15,0.07334518432617188,0.24149417877197266
20,10,16,0.07165670394897461,0.26653337478637695
20,10,17,0.07939434051513672,0.2722494602203369
20,10,18,0.07058835029602051,0.27529358863830566
20,10,19,0.07584977149963379,0.24799799919128418
20,10,20,0.0743870735168457,0.23249578475952148
20,10,21,0.08067464828491211,0.24638676643371582
20,10,22,0.07653403282165527,0.24179434776306152
20,10,23,0.09095001220703125,0.2554512023925781
20,10,24,0.0716400146484375,0.23100709915161133
20,10,25,0.08520293235778809,0.24692392349243164
20,10,26,0.07985234260559082,0.251434326171875
20,10,27,0.07332277297973633,0.23918437957763672
20,10,28,0.07134294509887695,0.24415993690490723
20,10,29,0.07906532287597656,0.2671811580657959
20,10,30,0.0718221664428711,0.2401118278503418
20,10,31,0.07404971122741699,0.25640320777893066
20,10,32,0.06573987007141113,0.22215938568115234
20,10,33,0.07495856285095215,0.2294325828552246
20,10,34,0.1438431739807129,0.32206296920776367
20,10,35,0.0759589672088623,0.26970529556274414
20,10,36,0.07233357429504395,0.25161266326904297
20,10,37,0.08008885383605957,0.24358844757080078
20,10,38,0.08251500129699707,0.25223326683044434
20,10,39,0.07476019859313965,0.23382258415222168
20,10,40,0.07974982261657715,0.24089741706848145
20,10,41,0.07357048988342285,0.24604487419128418
20,10,42,0.07382345199584961,0.24799799919128418
20,10,43,0.07007813453674316,0.28133368492126465
20,10,44,0.08498859405517578,0.2850465774536133
20,10,45,0.09694170951843262,0.31988954544067383
20,10,46,0.084075927734375,0.2882676124572754
20,10,47,0.07303476333618164,0.2833743095397949
20,10,48,0.07597851753234863,0.240891695022583
20,10,49,0.07567453384399414,0.24486422538757324
20,10,50,0.07375478744506836,0.2337961196899414
20,15,1,0.11043810844421387,0.329301118850708
20,15,2,0.12790870666503906,0.35864758491516113
20,15,3,0.11110830307006836,0.32619810104370117
20,15,4,0.10298848152160645,0.29474472999572754
20,15,5,0.09943389892578125,0.30077171325683594
20,15,6,0.10817408561706543,0.3687703609466553
20,15,7,0.10303783416748047,0.26763272285461426
20,15,8,0.09482336044311523,0.33974552154541016
20,15,9,0.10785245895385742,0.3147318363189697
20,15,10,0.10257625579833984,0.31050729751586914
20,15,11,0.1354660987854004,0.3248107433319092
20,15,12,0.10500049591064453,0.30707883834838867
20,15,13,0.11697769165039062,0.3267338275909424
20,15,14,0.10351133346557617,0.2602424621582031
20,15,15,0.10221719741821289,0.33047032356262207
20,15,16,0.09989023208618164,0.2677035331726074
20,15,17,0.09795665740966797,0.27460265159606934
20,15,18,0.09770059585571289,0.35066843032836914
20,15,19,0.09894394874572754,0.278705358505249
20,15,20,0.12643742561340332,0.3642902374267578
20,15,21,0.10452961921691895,0.27643871307373047
20,15,22,0.11189532279968262,0.30630016326904297
20,15,23,0.1017754077911377,0.3337397575378418
20,15,24,0.10129213333129883,0.3383328914642334
20,15,25,0.11511373519897461,0.329148530960083
20,15,26,0.12998580932617188,0.3728179931640625
20,15,27,0.09548687934875488,0.34125375747680664
20,15,28,0.09450316429138184,0.27262353897094727
20,15,29,0.09938693046569824,0.27628421783447266
20,15,30,0.09955191612243652,0.3081352710723877
20,15,31,0.09764599800109863,0.30995702743530273
20,15,32,0.10457229614257812,0.30247044563293457
20,15,33,0.09485268592834473,0.32961368560791016
20,15,34,0.10161280632019043,0.3080284595489502
20,15,35,0.09285354614257812,0.2503848075866699
20,15,36,0.13496756553649902,0.3484470844268799
20,15,37,0.09801673889160156,0.2659025192260742
20,15,38,0.09468555450439453,0.32634425163269043
20,15,39,0.10607457160949707,0.3436446189880371
20,15,40,0.10244250297546387,0.2819254398345947
20,15,41,0.10738086700439453,0.2611417770385742
20,15,42,0.09366488456726074,0.3121371269226074
20,15,43,0.10640192031860352,0.3606088161468506
20,15,44,0.1138155460357666,0.35997557640075684
20,15,45,0.10866999626159668,0.2941396236419678
20,15,46,0.09667468070983887,0.2718193531036377
20,15,47,0.08837151527404785,0.2930307388305664
20,15,48,0.09578227996826172,0.27316808700561523
20,15,49,0.1060950756072998,0.3263721466064453
20,15,50,0.10088896751403809,0.35303401947021484
20,20,1,0.1803736686706543,0.44843196868896484
20,20,2,0.1630992889404297,0.3725409507751465
20,20,3,0.11769556999206543,0.335573673248291
20,20,4,0.12709951400756836,0.2831144332885742
20,20,5,0.12908363342285156,0.34429383277893066
20,20,6,0.13355135917663574,0.39012789726257324
20,20,7,0.1408672332763672,0.3110926151275635
20,20,8,0.12329220771789551,0.37778735160827637
20,20,9,0.14334607124328613,0.3944559097290039
20,20,10,0.12067747116088867,0.39680910110473633
20,20,11,0.15618324279785156,0.5004982948303223
20,20,12,0.11744880676269531,0.35382509231567383
20,20,13,0.16572856903076172,0.4258859157562256
20,20,14,0.1199643611907959,0.2908189296722412
20,20,15,0.14487361907958984,0.3604710102081299
20,20,16,0.12064933776855469,0.2923917770385742
20,20,17,0.13135766983032227,0.37137746810913086
20,20,18,0.12283110618591309,0.3311183452606201
20,20,19,0.11936688423156738,0.33960652351379395
20,20,20,0.12070441246032715,0.4010128974914551
20,20,21,0.13658976554870605,0.42902255058288574
20,20,22,0.12781047821044922,0.34421205520629883
20,20,23,0.19362258911132812,0.4259166717529297
20,20,24,0.1306612491607666,0.3444092273712158
20,20,25,0.13664841651916504,0.39048218727111816
20,20,26,0.12558603286743164,0.36197352409362793
20,20,27,0.1345224380493164,0.3585848808288574
20,20,28,0.13483977317810059,0.36317992210388184
20,20,29,0.13860702514648438,0.3630831241607666
20,20,30,0.12202024459838867,0.3071303367614746
20,20,31,0.12982892990112305,0.33607959747314453
20,20,32,0.15035724639892578,0.486619234085083
20,20,33,0.12372112274169922,0.3459782600402832
20,20,34,0.11855363845825195,0.32018470764160156
20,20,35,0.1186375617980957,0.2950551509857178
20,20,36,0.17122745513916016,0.45647501945495605
20,20,37,0.15228629112243652,0.37267184257507324
20,20,38,0.125565767288208,0.377213716506958
20,20,39,0.12567830085754395,0.30214381217956543
20,20,40,0.1236264705657959,0.34114599227905273
20,20,41,0.12310004234313965,0.2984275817871094
20,20,42,0.17505669593811035,0.44949913024902344
20,20,43,0.1404726505279541,0.42403268814086914
20,20,44,0.14042210578918457,0.3405630588531494
20,20,45,0.14194059371948242,0.40169644355773926
20,20,46,0.1287999153137207,0.32351016998291016
20,20,47,0.146193265914917,0.3907015323638916
20,20,48,0.12216472625732422,0.3359668254852295
20,20,49,0.13603663444519043,0.30907487869262695
20,20,50,0.20706748962402344,0.43523240089416504
20,25,1,0.20743584632873535,0.46317458152770996
